_id,lon,lat,created_at
ObjectId("5ea2ff2cd5f5c837da1a9786"),9.98922348,53.55803896,""2020-02-25T15:53:07.452Z""
ObjectId("5ea2ff2cd5f5c837da1a9787"),9.98963963,53.55905975,""2020-02-25T15:53:36.449Z""
ObjectId("5ea2ff2cd5f5c837da1a9788"),9.99026379,53.55987693,""2020-02-25T15:53:54.440Z""
ObjectId("5ea2ff2cd5f5c837da1a9789"),9.99090474,53.56019071,""2020-02-25T15:54:12.452Z""
ObjectId("5ea2ff2cd5f5c837da1a978a"),9.99045784,53.56092735,""2020-02-25T15:54:30.437Z""
ObjectId("5ea2ff2cd5f5c837da1a978b"),9.98968287,53.56215664,""2020-02-25T15:54:51.451Z""
ObjectId("5ea2ff2cd5f5c837da1a978c"),9.98987308,53.56329906,""2020-02-25T15:55:08.440Z""
ObjectId("5ea2ff2cd5f5c837da1a978d"),9.98940303,53.56449562,""2020-02-25T15:55:37.451Z""
ObjectId("5ea2ff2cd5f5c837da1a978e"),9.9889899,53.56631101,""2020-02-25T15:56:29.447Z""
ObjectId("5ea2ff2cd5f5c837da1a978f"),9.98890858,53.56691616,""2020-02-25T15:56:55.450Z""
ObjectId("5ea2ff2cd5f5c837da1a9790"),9.98828422,53.56830443,""2020-02-25T15:57:37.449Z""
ObjectId("5ea2ff2cd5f5c837da1a9791"),9.98855852,53.56915568,""2020-02-25T15:57:56.452Z""
ObjectId("5ea2ff2cd5f5c837da1a9792"),9.98824891,53.56981713,""2020-02-25T15:58:13.438Z""
ObjectId("5ea2ff2cd5f5c837da1a9793"),9.98847481,53.57020489,""2020-02-25T15:58:30.443Z""
ObjectId("5ea2ff2cd5f5c837da1a9794"),9.98907861,53.57193792,""2020-02-25T15:59:01.443Z""
ObjectId("5ea2ff2cd5f5c837da1a9795"),9.98895627,53.57252043,""2020-02-25T15:59:24.447Z""
ObjectId("5ea2ff2cd5f5c837da1a9796"),9.98851721,53.57402207,""2020-02-25T16:00:09.446Z""
ObjectId("5ea2ff2cd5f5c837da1a9797"),9.98879763,53.57488041,""2020-02-25T16:00:28.455Z""
ObjectId("5ea2ff2cd5f5c837da1a9798"),9.98877348,53.57575556,""2020-02-25T16:00:46.441Z""
ObjectId("5ea2ff2cd5f5c837da1a9799"),9.98880029,53.57644331,""2020-02-25T16:01:02.627Z""
ObjectId("5ea2ff2cd5f5c837da1a979a"),9.98914796,53.57706653,""2020-02-25T16:01:18.821Z""
ObjectId("5ea2ff2cd5f5c837da1a979b"),9.98893943,53.57821782,""2020-02-25T16:01:47.447Z""
ObjectId("5ea2ff2cd5f5c837da1a979c"),9.98870458,53.57846068,""2020-02-25T16:02:05.449Z""
ObjectId("5ea2ff2cd5f5c837da1a979d"),9.98923932,53.58151199,""2020-02-25T16:03:52.449Z""
ObjectId("5ea2ff2cd5f5c837da1a979e"),9.98871483,53.58216509,""2020-02-25T16:04:11.451Z""
ObjectId("5ea2ff2cd5f5c837da1a979f"),9.98757679,53.58238786,""2020-02-25T16:04:29.440Z""
ObjectId("5ea2ff2cd5f5c837da1a97a0"),9.98656504,53.5828138,""2020-02-25T16:04:47.449Z""
ObjectId("5ea2ff2cd5f5c837da1a97a1"),9.98587701,53.58304253,""2020-02-25T16:05:12.449Z""
ObjectId("5ea2ff2cd5f5c837da1a97a2"),9.98265904,53.58425217,""2020-02-25T16:06:54.447Z""
ObjectId("5ea2ff2cd5f5c837da1a97a3"),9.98190325,53.58434423,""2020-02-25T16:07:27.451Z""
ObjectId("5ea2ff2cd5f5c837da1a97a4"),9.981821,53.5839944,""2020-02-25T16:09:35.744Z""
ObjectId("5ea2ff2cd5f5c837da1a97a5"),9.98224024,53.58671083,""2020-02-25T16:16:42.490Z""
ObjectId("5ea2ff2cd5f5c837da1a97a6"),9.98289797,53.5893781,""2020-02-25T16:17:39.451Z""
ObjectId("5ea2ff2cd5f5c837da1a97a7"),9.98361616,53.59027796,""2020-02-25T16:18:09.454Z""
ObjectId("5ea2ff2cd5f5c837da1a97a8"),9.98408503,53.59110772,""2020-02-25T16:19:28.452Z""
ObjectId("5ea2ff2cd5f5c837da1a97a9"),9.9840311,53.59234799,""2020-02-25T16:20:18.445Z""
ObjectId("5ea2ff2cd5f5c837da1a97aa"),9.98388434,53.59388298,""2020-02-25T16:20:53.447Z""
ObjectId("5ea2ff2cd5f5c837da1a97ab"),9.98368618,53.59417745,""2020-02-25T16:21:14.451Z""
ObjectId("5ea2ff2cd5f5c837da1a97ac"),9.98214792,53.5944437,""2020-02-25T16:22:10.451Z""
ObjectId("5ea2ff2cd5f5c837da1a97ad"),9.98392308,53.59263387,""2020-02-26T08:36:19.491Z""
ObjectId("5ea2ff2cd5f5c837da1a97ae"),9.98284035,53.59031558,""2020-02-26T08:37:10.498Z""
ObjectId("5ea2ff2cd5f5c837da1a97af"),9.98276477,53.58896784,""2020-02-26T08:38:01.469Z""
ObjectId("5ea2ff2cd5f5c837da1a97b0"),9.98240026,53.58771905,""2020-02-26T08:38:25.471Z""
ObjectId("5ea2ff2cd5f5c837da1a97b1"),9.98213939,53.58587888,""2020-02-26T08:38:54.473Z""
ObjectId("5ea2ff2cd5f5c837da1a97b2"),9.98171978,53.58520564,""2020-02-26T08:39:15.471Z""
ObjectId("5ea2ff2cd5f5c837da1a97b3"),9.98151936,53.58474844,""2020-02-26T08:39:47.544Z""
ObjectId("5ea2ff2cd5f5c837da1a97b4"),9.98388104,53.58367786,""2020-02-26T08:40:21.543Z""
ObjectId("5ea2ff2cd5f5c837da1a97b5"),9.98462804,53.58340351,""2020-02-26T08:40:39.543Z""
ObjectId("5ea2ff2cd5f5c837da1a97b6"),9.98497261,53.5830137,""2020-02-26T08:40:58.544Z""
ObjectId("5ea2ff2cd5f5c837da1a97b7"),9.98732733,53.58209592,""2020-02-26T08:41:38.542Z""
ObjectId("5ea2ff2cd5f5c837da1a97b8"),9.98815515,53.58143893,""2020-02-26T08:41:56.538Z""
ObjectId("5ea2ff2cd5f5c837da1a97ba"),9.98880173,53.58079867,""2020-02-26T08:42:22.541Z""
ObjectId("5ea2ff2cd5f5c837da1a97bb"),9.98866255,53.57995627,""2020-02-26T08:42:40.533Z""
ObjectId("5ea2ff2cd5f5c837da1a97bc"),9.98868737,53.57914609,""2020-02-26T08:42:58.543Z""
ObjectId("5ea2ff2cd5f5c837da1a97bd"),9.98885341,53.57865715,""2020-02-26T08:43:16.546Z""
ObjectId("5ea2ff2cd5f5c837da1a97be"),9.98898866,53.57767101,""2020-02-26T08:43:38.546Z""
ObjectId("5ea2ff2cd5f5c837da1a97bf"),9.98913848,53.57700999,""2020-02-26T08:43:56.539Z""
ObjectId("5ea2ff2cd5f5c837da1a97c0"),9.98884289,53.57595799,""2020-02-26T08:44:19.541Z""
ObjectId("5ea2ff2cd5f5c837da1a97c1"),9.9884617,53.57537439,""2020-02-26T08:44:36.537Z""
ObjectId("5ea2ff2cd5f5c837da1a97c2"),9.98845855,53.57376108,""2020-02-26T08:44:55.547Z""
ObjectId("5ea2ff2cd5f5c837da1a97c3"),9.98857586,53.57275836,""2020-02-26T08:45:12.530Z""
ObjectId("5ea2ff2cd5f5c837da1a97c4"),9.98883061,53.57248443,""2020-02-26T08:45:30.547Z""
ObjectId("5ea2ff2cd5f5c837da1a97c5"),9.98865739,53.5714681,""2020-02-26T08:46:00.544Z""
ObjectId("5ea2ff2cd5f5c837da1a97c6"),9.98819259,53.5702203,""2020-02-26T08:46:28.540Z""
ObjectId("5ea2ff2cd5f5c837da1a97c7"),9.98819828,53.56913976,""2020-02-26T08:46:46.539Z""
ObjectId("5ea2ff2cd5f5c837da1a97c8"),9.9882117,53.56840647,""2020-02-26T08:47:04.542Z""
ObjectId("5ea2ff2cd5f5c837da1a97c9"),9.98861583,53.56808144,""2020-02-26T08:47:22.545Z""
ObjectId("5ea2ff2cd5f5c837da1a97ca"),9.98864085,53.56711166,""2020-02-26T08:47:52.544Z""
ObjectId("5ea2ff2cd5f5c837da1a97cb"),9.98886167,53.56620854,""2020-02-26T08:48:11.541Z""
ObjectId("5ea2ff2cd5f5c837da1a97cc"),9.98879512,53.56523732,""2020-02-26T08:48:29.544Z""
ObjectId("5ea2ff2cd5f5c837da1a97cd"),9.9893101,53.56452584,""2020-02-26T08:48:45.739Z""
ObjectId("5ea2ff2cd5f5c837da1a97ce"),9.98940116,53.56409427,""2020-02-26T08:49:03.545Z""
ObjectId("5ea2ff2cd5f5c837da1a97cf"),9.98979849,53.56292478,""2020-02-26T08:49:47.547Z""
ObjectId("5ea2ff2cd5f5c837da1a97d0"),9.98985753,53.56201127,""2020-02-26T08:50:06.546Z""
ObjectId("5ea2ff2cd5f5c837da1a97d1"),9.9903938,53.56042021,""2020-02-26T08:51:10.475Z""
ObjectId("5ea2ff2cd5f5c837da1a97d2"),9.98997886,53.56026155,""2020-02-26T08:51:41.539Z""
ObjectId("5ea2ff2cd5f5c837da1a97d3"),9.98900089,53.55877382,""2020-02-26T08:52:45.547Z""
ObjectId("5ea2ff2cd5f5c837da1a97d4"),9.98907258,53.55763484,""2020-02-26T08:53:19.541Z""
ObjectId("5ea2ff2cd5f5c837da1a97d5"),9.98833058,53.55638072,""2020-02-26T08:53:41.545Z""
ObjectId("5ea2ff2cd5f5c837da1a97d6"),9.98691914,53.55259767,""2020-02-26T08:55:29.545Z""
ObjectId("5ea2ff2cd5f5c837da1a97d7"),9.98739534,53.55234434,""2020-02-26T08:55:49.556Z""
ObjectId("5ea2ff2cd5f5c837da1a97d8"),9.98806863,53.55223066,""2020-02-26T08:56:27.544Z""
ObjectId("5ea2ff2cd5f5c837da1a97d9"),9.9881406,53.5521248,""2020-02-26T09:56:02.748Z""
ObjectId("5ea2ff2cd5f5c837da1a97da"),9.988611,53.5524026,""2020-02-26T09:57:11.033Z""
ObjectId("5ea2ff2cd5f5c837da1a97db"),9.9882511,53.5521872,""2020-02-26T10:17:52.932Z""
ObjectId("5ea2ff2cd5f5c837da1a97dc"),9.9887184,53.5523125,""2020-02-26T11:07:49.846Z""
ObjectId("5ea2ff2cd5f5c837da1a97dd"),9.9834695,53.5530476,""2020-02-26T12:02:22.655Z""
ObjectId("5ea2ff2cd5f5c837da1a97de"),9.9840323,53.5527239,""2020-02-26T12:03:07.892Z""
ObjectId("5ea2ff2cd5f5c837da1a97df"),9.9857122,53.5520111,""2020-02-26T12:03:56.592Z""
ObjectId("5ea2ff2cd5f5c837da1a97e0"),9.9867289,53.5523211,""2020-02-26T12:05:36.566Z""
ObjectId("5ea2ff2cd5f5c837da1a97e1"),9.9877747,53.5523437,""2020-02-26T12:06:33.034Z""
ObjectId("5ea2ff2cd5f5c837da1a97e2"),9.9883833,53.552078,""2020-02-26T12:07:46.144Z""
ObjectId("5ea2ff2cd5f5c837da1a97e3"),9.9909604,53.55172318,""2020-02-26T14:22:57.582Z""
ObjectId("5ea2ff2cd5f5c837da1a97e4"),9.9936663,53.55240954,""2020-02-26T14:24:16.566Z""
ObjectId("5ea2ff2cd5f5c837da1a97e5"),9.99396134,53.55217999,""2020-02-26T14:24:47.560Z""
ObjectId("5ea2ff2cd5f5c837da1a97e6"),9.99651187,53.55237225,""2020-02-26T14:25:55.576Z""
ObjectId("5ea2ff2cd5f5c837da1a97e7"),9.99869916,53.55403318,""2020-02-26T14:26:27.561Z""
ObjectId("5ea2ff2cd5f5c837da1a97e8"),10.00032668,53.55549817,""2020-02-26T14:26:55.558Z""
ObjectId("5ea2ff2cd5f5c837da1a97e9"),10.0007112,53.55568164,""2020-02-26T14:27:13.559Z""
ObjectId("5ea2ff2cd5f5c837da1a97ea"),10.00212863,53.55648723,""2020-02-26T14:27:56.554Z""
ObjectId("5ea2ff2cd5f5c837da1a97eb"),10.00325885,53.5569836,""2020-02-26T14:28:15.557Z""
ObjectId("5ea2ff2cd5f5c837da1a97ec"),10.00418002,53.55751657,""2020-02-26T14:28:34.563Z""
ObjectId("5ea2ff2cd5f5c837da1a97ed"),10.00545302,53.55788429,""2020-02-26T14:28:54.565Z""
ObjectId("5ea2ff2cd5f5c837da1a97ee"),10.00705574,53.55841993,""2020-02-26T14:29:14.558Z""
ObjectId("5ea2ff2cd5f5c837da1a97ef"),10.00854917,53.55909916,""2020-02-26T14:29:33.563Z""
ObjectId("5ea2ff2cd5f5c837da1a97f0"),10.01068145,53.55995271,""2020-02-26T14:29:59.564Z""
ObjectId("5ea2ff2cd5f5c837da1a97f1"),10.0125595,53.56083283,""2020-02-26T14:30:26.571Z""
ObjectId("5ea2ff2cd5f5c837da1a97f2"),10.0134765,53.56101295,""2020-02-26T14:30:44.562Z""
ObjectId("5ea2ff2cd5f5c837da1a97f3"),10.01351885,53.56160944,""2020-02-26T14:31:04.566Z""
ObjectId("5ea2ff2cd5f5c837da1a97f4"),10.01413874,53.56201207,""2020-02-26T14:31:23.572Z""
ObjectId("5ea2ff2cd5f5c837da1a97f5"),10.01575369,53.56309265,""2020-02-26T14:31:46.563Z""
ObjectId("5ea2ff2cd5f5c837da1a97f6"),10.0176656,53.56292896,""2020-02-26T14:32:05.568Z""
ObjectId("5ea2ff2cd5f5c837da1a97f7"),10.01838728,53.56379277,""2020-02-26T14:32:24.560Z""
ObjectId("5ea2ff2cd5f5c837da1a97f8"),10.01828018,53.56463758,""2020-02-26T14:32:45.560Z""
ObjectId("5ea2ff2cd5f5c837da1a97f9"),10.01945059,53.56509562,""2020-02-26T14:33:04.565Z""
ObjectId("5ea2ff2cd5f5c837da1a97fa"),10.0204558,53.56589971,""2020-02-26T14:33:23.569Z""
ObjectId("5ea2ff2cd5f5c837da1a97fb"),10.02166291,53.56678495,""2020-02-26T14:33:41.565Z""
ObjectId("5ea2ff2cd5f5c837da1a97fc"),10.02293061,53.56773273,""2020-02-26T14:34:03.563Z""
ObjectId("5ea2ff2cd5f5c837da1a97fd"),10.02417507,53.56852937,""2020-02-26T14:34:22.563Z""
ObjectId("5ea2ff2cd5f5c837da1a97fe"),10.02573596,53.56991754,""2020-02-26T14:34:51.563Z""
ObjectId("5ea2ff2cd5f5c837da1a97ff"),10.02686727,53.56985067,""2020-02-26T14:35:10.561Z""
ObjectId("5ea2ff2cd5f5c837da1a9800"),10.02810916,53.57006384,""2020-02-26T14:36:08.568Z""
ObjectId("5ea2ff2cd5f5c837da1a9801"),10.03276518,53.57298074,""2020-02-26T14:37:30.563Z""
ObjectId("5ea2ff2cd5f5c837da1a9802"),10.03363809,53.57365608,""2020-02-26T14:37:49.564Z""
ObjectId("5ea2ff2cd5f5c837da1a9803"),10.03459395,53.57423886,""2020-02-26T14:38:33.558Z""
ObjectId("5ea2ff2cd5f5c837da1a9804"),10.03571028,53.57499448,""2020-02-26T14:39:25.561Z""
ObjectId("5ea2ff2cd5f5c837da1a9805"),10.0358174,53.5745328,""2020-02-26T15:11:36.980Z""
ObjectId("5ea2ff2cd5f5c837da1a9806"),10.03439559,53.57613911,""2020-02-26T16:27:41.592Z""
ObjectId("5ea2ff2cd5f5c837da1a9807"),10.0329447,53.57814379,""2020-02-26T16:28:30.572Z""
ObjectId("5ea2ff2cd5f5c837da1a9808"),10.03252056,53.57896053,""2020-02-26T16:28:49.569Z""
ObjectId("5ea2ff2cd5f5c837da1a9809"),10.0325467,53.57973321,""2020-02-26T16:29:16.564Z""
ObjectId("5ea2ff2cd5f5c837da1a980a"),10.03240901,53.57916753,""2020-02-26T16:30:01.578Z""
ObjectId("5ea2ff2cd5f5c837da1a980b"),10.03258541,53.57819767,""2020-02-26T16:30:51.575Z""
ObjectId("5ea2ff2cd5f5c837da1a980c"),10.03098763,53.58018455,""2020-02-26T19:06:23.589Z""
ObjectId("5ea2ff2cd5f5c837da1a980d"),10.02357088,53.58114661,""2020-02-26T19:07:55.566Z""
ObjectId("5ea2ff2cd5f5c837da1a980e"),10.02137011,53.58125067,""2020-02-26T19:08:19.569Z""
ObjectId("5ea2ff2cd5f5c837da1a980f"),10.01995641,53.58164877,""2020-02-26T19:08:37.571Z""
ObjectId("5ea2ff2cd5f5c837da1a9810"),10.0198254,53.58240466,""2020-02-26T19:08:55.576Z""
ObjectId("5ea2ff2cd5f5c837da1a9811"),10.01951627,53.58310096,""2020-02-26T19:09:13.570Z""
ObjectId("5ea2ff2cd5f5c837da1a9812"),10.01955092,53.58414673,""2020-02-26T19:09:35.568Z""
ObjectId("5ea2ff2cd5f5c837da1a9813"),10.01881713,53.5848371,""2020-02-26T19:09:53.569Z""
ObjectId("5ea2ff2cd5f5c837da1a9814"),10.01829434,53.58612745,""2020-02-26T19:10:20.571Z""
ObjectId("5ea2ff2cd5f5c837da1a9815"),10.01783245,53.5867805,""2020-02-26T19:10:38.574Z""
ObjectId("5ea2ff2cd5f5c837da1a9816"),10.01733085,53.58719825,""2020-02-26T19:10:56.568Z""
ObjectId("5ea2ff2cd5f5c837da1a9817"),10.01674516,53.58770611,""2020-02-26T19:11:15.570Z""
ObjectId("5ea2ff2cd5f5c837da1a9818"),10.01620982,53.58868674,""2020-02-26T19:11:35.570Z""
ObjectId("5ea2ff2cd5f5c837da1a9819"),10.01564688,53.5889708,""2020-02-26T19:12:06.569Z""
ObjectId("5ea2ff2cd5f5c837da1a981a"),10.01396158,53.58970378,""2020-02-26T19:12:46.569Z""
ObjectId("5ea2ff2cd5f5c837da1a981b"),10.01209983,53.59047747,""2020-02-26T19:13:59.572Z""
ObjectId("5ea2ff2cd5f5c837da1a981c"),10.01007409,53.59100397,""2020-02-26T19:14:29.567Z""
ObjectId("5ea2ff2cd5f5c837da1a981d"),10.00748328,53.59133064,""2020-02-26T19:14:59.573Z""
ObjectId("5ea2ff2cd5f5c837da1a981e"),10.00649431,53.59168778,""2020-02-26T19:15:17.571Z""
ObjectId("5ea2ff2cd5f5c837da1a981f"),10.00534347,53.5921226,""2020-02-26T19:15:36.579Z""
ObjectId("5ea2ff2cd5f5c837da1a9820"),10.00253927,53.59198372,""2020-02-26T19:16:00.569Z""
ObjectId("5ea2ff2cd5f5c837da1a9821"),10.00104976,53.59241803,""2020-02-26T19:16:18.569Z""
ObjectId("5ea2ff2cd5f5c837da1a9822"),10.00045066,53.59338724,""2020-02-26T19:16:36.574Z""
ObjectId("5ea2ff2cd5f5c837da1a9823"),10.00022825,53.59451658,""2020-02-26T19:17:04.572Z""
ObjectId("5ea2ff2cd5f5c837da1a9824"),9.99935945,53.59469851,""2020-02-26T19:17:34.568Z""
ObjectId("5ea2ff2cd5f5c837da1a9825"),9.99656902,53.59459928,""2020-02-26T19:18:13.570Z""
ObjectId("5ea2ff2cd5f5c837da1a9826"),9.99590219,53.59401587,""2020-02-26T19:18:31.574Z""
ObjectId("5ea2ff2cd5f5c837da1a9827"),9.99484957,53.59373855,""2020-02-26T19:19:14.561Z""
ObjectId("5ea2ff2cd5f5c837da1a9828"),9.99222411,53.59280546,""2020-02-26T19:19:54.571Z""
ObjectId("5ea2ff2cd5f5c837da1a9829"),9.99094555,53.59331955,""2020-02-26T19:20:12.572Z""
ObjectId("5ea2ff2cd5f5c837da1a982a"),9.98957897,53.59374688,""2020-02-26T19:20:30.574Z""
ObjectId("5ea2ff2cd5f5c837da1a982b"),9.98853293,53.59437126,""2020-02-26T19:20:48.571Z""
ObjectId("5ea2ff2cd5f5c837da1a982c"),9.98735093,53.59470325,""2020-02-26T19:21:06.571Z""
ObjectId("5ea2ff2cd5f5c837da1a982d"),9.98513073,53.59483996,""2020-02-26T19:22:14.572Z""
ObjectId("5ea2ff2cd5f5c837da1a982e"),9.98374136,53.59449006,""2020-02-26T19:22:51.568Z""
ObjectId("5ea2ff2cd5f5c837da1a982f"),9.98262694,53.59442398,""2020-02-26T19:23:28.565Z""
ObjectId("5ea2ff2cd5f5c837da1a9830"),9.9821521,53.5943844,""2020-02-26T19:25:31.901Z""
ObjectId("5ea2ff2cd5f5c837da1a9831"),9.9823179,53.5946401,""2020-02-26T19:26:55.587Z""
ObjectId("5ea2ff2cd5f5c837da1a9832"),9.9823189,53.5942423,""2020-02-26T19:28:25.145Z""
ObjectId("5ea2ff2cd5f5c837da1a9833"),9.98383743,53.59356757,""2020-02-27T08:28:09.480Z""
ObjectId("5ea2ff2cd5f5c837da1a9834"),9.98374403,53.59073788,""2020-02-27T08:29:08.473Z""
ObjectId("5ea2ff2cd5f5c837da1a9835"),9.98274737,53.59024407,""2020-02-27T08:29:26.468Z""
ObjectId("5ea2ff2cd5f5c837da1a9836"),9.98331506,53.58995777,""2020-02-27T08:30:05.477Z""
ObjectId("5ea2ff2cd5f5c837da1a9837"),9.98209278,53.58724926,""2020-02-27T08:30:55.478Z""
ObjectId("5ea2ff2cd5f5c837da1a9838"),9.98203228,53.5857898,""2020-02-27T08:31:18.481Z""
ObjectId("5ea2ff2cd5f5c837da1a9839"),9.98163256,53.58520291,""2020-02-27T08:31:42.474Z""
ObjectId("5ea2ff2cd5f5c837da1a983a"),9.98252496,53.58436842,""2020-02-27T08:32:28.633Z""
ObjectId("5ea2ff2cd5f5c837da1a983b"),9.98549255,53.58315636,""2020-02-27T08:33:12.631Z""
ObjectId("5ea2ff2cd5f5c837da1a983c"),9.98611802,53.58297779,""2020-02-27T08:33:30.644Z""
ObjectId("5ea2ff2cd5f5c837da1a983d"),9.98767889,53.58204894,""2020-02-27T08:34:15.644Z""
ObjectId("5ea2ff2cd5f5c837da1a983e"),9.98842928,53.58134168,""2020-02-27T08:34:34.645Z""
ObjectId("5ea2ff2cd5f5c837da1a983f"),9.98884106,53.58055757,""2020-02-27T08:34:52.640Z""
ObjectId("5ea2ff2cd5f5c837da1a9840"),9.98846581,53.57965585,""2020-02-27T08:35:14.641Z""
ObjectId("5ea2ff2cd5f5c837da1a9841"),9.98880051,53.57908517,""2020-02-27T08:35:32.643Z""
ObjectId("5ea2ff2cd5f5c837da1a9842"),9.98893916,53.57820752,""2020-02-27T08:35:51.638Z""
ObjectId("5ea2ff2cd5f5c837da1a9843"),9.98925518,53.57723094,""2020-02-27T08:36:09.643Z""
ObjectId("5ea2ff2cd5f5c837da1a9844"),9.98940543,53.57639374,""2020-02-27T08:36:30.647Z""
ObjectId("5ea2ff2cd5f5c837da1a9845"),9.98831909,53.57548656,""2020-02-27T08:36:47.639Z""
ObjectId("5ea2ff2cd5f5c837da1a9846"),9.9886419,53.57411994,""2020-02-27T08:37:15.641Z""
ObjectId("5ea2ff2cd5f5c837da1a9847"),9.98913479,53.57310769,""2020-02-27T08:37:33.642Z""
ObjectId("5ea2ff2cd5f5c837da1a9848"),9.9885831,53.57276976,""2020-02-27T08:37:51.640Z""
ObjectId("5ea2ff2cd5f5c837da1a9849"),9.98842459,53.57153886,""2020-02-27T08:38:31.639Z""
ObjectId("5ea2ff2cd5f5c837da1a984a"),9.98867066,53.57038913,""2020-02-27T08:38:50.643Z""
ObjectId("5ea2ff2cd5f5c837da1a984b"),9.9885354,53.56891894,""2020-02-27T08:39:17.639Z""
ObjectId("5ea2ff2cd5f5c837da1a984c"),9.98904489,53.56485473,""2020-02-27T08:41:02.640Z""
ObjectId("5ea2ff2cd5f5c837da1a984d"),9.98936528,53.56426394,""2020-02-27T08:41:18.643Z""
ObjectId("5ea2ff2cd5f5c837da1a984e"),9.98944112,53.563778,""2020-02-27T08:41:34.703Z""
ObjectId("5ea2ff2cd5f5c837da1a984f"),9.98964281,53.56327602,""2020-02-27T08:41:51.674Z""
ObjectId("5ea2ff2cd5f5c837da1a9850"),9.98977593,53.56272121,""2020-02-27T08:42:08.718Z""
ObjectId("5ea2ff2cd5f5c837da1a9851"),9.98976636,53.5621365,""2020-02-27T08:42:25.697Z""
ObjectId("5ea2ff2cd5f5c837da1a9852"),9.98979931,53.56168576,""2020-02-27T08:42:42.701Z""
ObjectId("5ea2ff2cd5f5c837da1a9853"),9.99016612,53.56100214,""2020-02-27T08:43:25.637Z""
ObjectId("5ea2ff2cd5f5c837da1a9854"),9.99018286,53.56007791,""2020-02-27T08:44:16.644Z""
ObjectId("5ea2ff2cd5f5c837da1a9855"),9.98899793,53.55856365,""2020-02-27T08:44:51.635Z""
ObjectId("5ea2ff2cd5f5c837da1a9856"),9.98824578,53.55644679,""2020-02-27T08:46:14.643Z""
ObjectId("5ea2ff2cd5f5c837da1a9857"),9.98805962,53.55600087,""2020-02-27T08:46:45.639Z""
ObjectId("5ea2ff2cd5f5c837da1a9858"),9.98783625,53.55481026,""2020-02-27T08:47:16.644Z""
ObjectId("5ea2ff2cd5f5c837da1a9859"),9.98740744,53.55377609,""2020-02-27T08:47:35.671Z""
ObjectId("5ea2ff2cd5f5c837da1a985a"),9.98715984,53.5529533,""2020-02-27T08:47:57.642Z""
ObjectId("5ea2ff2cd5f5c837da1a985b"),9.9866324,53.55228481,""2020-02-27T08:48:16.647Z""
ObjectId("5ea2ff2cd5f5c837da1a985c"),9.9883685,53.5522818,""2020-02-27T10:15:32.880Z""
ObjectId("5ea2ff2cd5f5c837da1a985d"),9.9881571,53.5517767,""2020-02-27T11:01:55.691Z""
ObjectId("5ea2ff2cd5f5c837da1a985e"),9.9885531,53.550828,""2020-02-27T11:02:45.661Z""
ObjectId("5ea2ff2cd5f5c837da1a985f"),9.9867613,53.5497251,""2020-02-27T11:04:24.681Z""
ObjectId("5ea2ff2cd5f5c837da1a9860"),9.986181,53.5497001,""2020-02-27T11:04:57.623Z""
ObjectId("5ea2ff2cd5f5c837da1a9861"),9.9873343,53.5487591,""2020-02-27T11:05:43.473Z""
ObjectId("5ea2ff2cd5f5c837da1a9862"),9.9861758,53.5488698,""2020-02-27T11:06:11.911Z""
ObjectId("5ea2ff2cd5f5c837da1a9863"),9.9888157,53.5476979,""2020-02-27T11:08:50.654Z""
ObjectId("5ea2ff2cd5f5c837da1a9864"),9.9883729,53.5473099,""2020-02-27T11:09:52.665Z""
ObjectId("5ea2ff2cd5f5c837da1a9865"),9.9876109,53.5465641,""2020-02-27T11:10:58.348Z""
ObjectId("5ea2ff2cd5f5c837da1a9866"),9.9872939,53.5459512,""2020-02-27T11:11:57.497Z""
ObjectId("5ea2ff2cd5f5c837da1a9867"),9.9872644,53.5456102,""2020-02-27T11:13:23.184Z""
ObjectId("5ea2ff2cd5f5c837da1a9868"),9.9887349,53.5476749,""2020-02-27T12:21:42.903Z""
ObjectId("5ea2ff2cd5f5c837da1a9869"),9.9884419,53.5491741,""2020-02-27T12:24:41.662Z""
ObjectId("5ea2ff2cd5f5c837da1a986a"),9.98888,53.5498091,""2020-02-27T12:25:33.914Z""
ObjectId("5ea2ff2cd5f5c837da1a986b"),9.9897706,53.5500241,""2020-02-27T12:26:30.304Z""
ObjectId("5ea2ff2cd5f5c837da1a986c"),9.9899525,53.5504371,""2020-02-27T12:27:22.666Z""
ObjectId("5ea2ff2cd5f5c837da1a986d"),9.9885973,53.5513927,""2020-02-27T12:28:23.136Z""
ObjectId("5ea2ff2cd5f5c837da1a986e"),9.9880743,53.5518792,""2020-02-27T12:29:10.185Z""
ObjectId("5ea2ff2cd5f5c837da1a986f"),9.9885965,53.5524081,""2020-02-27T14:21:37.893Z""
ObjectId("5ea2ff2cd5f5c837da1a9870"),9.9883098,53.5521683,""2020-02-27T14:26:50.134Z""
ObjectId("5ea2ff2cd5f5c837da1a9871"),9.9892833,53.55259441,""2020-02-27T15:15:03.681Z""
ObjectId("5ea2ff2cd5f5c837da1a9872"),9.99040641,53.55330884,""2020-02-27T15:15:56.662Z""
ObjectId("5ea2ff2cd5f5c837da1a9873"),9.98797001,53.55736931,""2020-02-27T15:20:41.653Z""
ObjectId("5ea2ff2cd5f5c837da1a9874"),9.98959592,53.55804807,""2020-02-27T15:21:16.655Z""
ObjectId("5ea2ff2cd5f5c837da1a9875"),9.99056362,53.56015573,""2020-02-27T15:22:30.663Z""
